,price,surface,bedrooms,restrooms,location_name,tiene_ascensor,tiene_parking,tiene_piscina,tiene_terraza,es_costa,es_montana
508,400,80,2,1,A Coruña,0,0,0,0,1,0
509,650,90,3,2,A Coruña,0,0,0,1,1,0
510,370,74,2,2,A Coruña,1,0,0,0,1,0
511,500,110,4,2,A Coruña,1,1,0,0,1,0
512,600,65,2,1,A Coruña,1,1,0,0,1,0
513,420,75,2,1,A Coruña,1,1,0,0,1,0
514,340,50,1,1,A Coruña,1,1,0,0,1,0
515,510,75,4,2,A Coruña,1,0,0,0,1,0
517,475,70,2,1,A Coruña,0,0,0,0,1,0
518,425,145,3,2,A Coruña,1,0,0,0,1,0
519,380,85,3,1,A Coruña,0,0,0,1,1,0
521,500,75,2,1,A Coruña,0,1,0,0,1,0
522,450,88,3,1,A Coruña,1,0,0,0,1,0
526,700,62,1,1,A Coruña,0,0,0,0,1,0
527,700,115,4,2,A Coruña,0,0,0,0,1,0
528,630,100,3,1,A Coruña,1,0,0,0,1,0
529,500,80,3,2,A Coruña,0,0,0,0,1,0
530,550,100,4,1,A Coruña,0,0,0,0,1,0
531,750,100,3,1,A Coruña,1,0,0,0,1,0
532,400,85,3,1,A Coruña,0,0,0,0,1,0
533,495,95,3,2,A Coruña,0,0,0,0,1,0
534,500,80,3,1,A Coruña,0,0,0,0,1,0
535,600,80,3,1,A Coruña,1,0,0,0,1,0
536,550,90,3,1,A Coruña,0,0,0,0,1,0
537,420,83,3,1,A Coruña,1,0,0,0,1,0
538,1500,97,3,2,A Coruña,1,0,0,0,1,0
539,400,87,3,1,A Coruña,0,0,0,0,1,0
540,350,70,2,1,A Coruña,0,0,0,0,1,0
541,400,80,2,1,A Coruña,0,0,0,0,1,0
542,400,84,2,2,A Coruña,1,1,0,0,1,0
544,1350,79,2,2,A Coruña,1,0,0,0,1,0
546,400,70,3,1,A Coruña,0,0,0,0,1,0
547,1450,318,5,4,A Coruña,0,0,0,1,1,0
548,850,99,3,2,A Coruña,1,1,0,0,1,0
549,400,74,2,1,A Coruña,0,0,0,0,1,0
550,490,75,3,1,A Coruña,0,0,0,0,1,0
551,600,80,3,2,A Coruña,0,0,0,0,1,0
552,450,80,2,1,A Coruña,0,0,0,0,1,0
553,630,131,3,2,A Coruña,1,0,0,0,1,0
554,550,70,2,1,A Coruña,0,0,0,0,1,0
555,525,75,2,1,A Coruña,0,0,0,0,1,0
557,430,90,4,2,A Coruña,0,0,0,0,1,0
558,890,80,2,2,A Coruña,1,0,0,0,1,0
559,600,78,3,1,A Coruña,0,0,0,0,1,0
560,475,65,2,1,A Coruña,0,0,0,0,1,0
561,430,62,2,1,A Coruña,1,0,0,0,1,0
562,490,80,3,2,A Coruña,0,1,0,0,1,0
563,500,70,2,1,A Coruña,0,0,0,0,1,0
565,900,114,4,2,A Coruña,0,0,0,0,1,0
566,550,95,3,2,A Coruña,1,0,0,0,1,0
569,850,285,4,5,A Coruña,0,0,0,1,1,0
571,1000,146,4,2,A Coruña,0,0,0,1,1,0
573,395,84,3,1,A Coruña,1,0,0,0,1,0
574,850,285,4,5,A Coruña,0,0,0,1,1,0
575,650,77,3,1,A Coruña,0,0,0,0,1,0
576,550,90,3,2,A Coruña,1,0,0,0,1,0
577,300,75,3,1,A Coruña,0,0,0,0,1,0
578,310,85,2,1,A Coruña,0,0,0,0,1,0
579,650,80,3,1,A Coruña,0,0,0,0,1,0
580,700,61,1,1,A Coruña,0,0,0,0,1,0
581,500,75,2,1,A Coruña,0,0,0,0,1,0
582,550,98,2,2,A Coruña,1,1,0,0,1,0
583,475,90,3,2,A Coruña,1,0,0,0,1,0
585,350,80,3,1,A Coruña,0,0,0,0,1,0
586,450,98,3,2,A Coruña,1,0,0,0,1,0
587,850,90,5,2,A Coruña,1,0,0,0,1,0
588,550,70,2,2,A Coruña,1,0,0,0,1,0
589,550,110,3,2,A Coruña,1,0,0,1,1,0
590,550,80,2,2,A Coruña,1,0,0,0,1,0
591,350,110,4,1,A Coruña,0,0,0,0,1,0
592,895,123,3,2,A Coruña,0,0,0,0,1,0
593,650,107,4,2,A Coruña,0,0,0,1,1,0
594,375,25,1,1,A Coruña,1,0,0,0,1,0
596,375,45,2,1,A Coruña,1,0,0,0,1,0
598,550,87,3,1,A Coruña,1,0,0,0,1,0
599,850,70,2,2,A Coruña,0,0,0,0,1,0
600,475,65,2,1,A Coruña,0,0,0,0,1,0
601,580,98,3,2,A Coruña,1,1,0,0,1,0
602,480,90,3,2,A Coruña,1,0,0,0,1,0
603,495,40,1,1,A Coruña,1,0,0,0,1,0
604,450,80,3,1,A Coruña,0,0,0,0,1,0
605,825,125,3,2,A Coruña,0,0,0,1,1,0
606,310,90,2,2,A Coruña,0,0,0,0,1,0
607,700,90,3,2,A Coruña,1,0,0,0,1,0
608,650,90,3,1,A Coruña,0,0,0,0,1,0
609,430,100,3,2,A Coruña,0,0,0,0,1,0
610,450,85,2,1,A Coruña,0,0,0,0,1,0
612,400,72,3,1,A Coruña,0,0,0,0,1,0
613,850,100,4,2,A Coruña,0,0,0,0,1,0
614,500,60,2,1,A Coruña,0,0,0,0,1,0
615,350,56,2,1,A Coruña,0,1,0,0,1,0
616,430,85,4,2,A Coruña,0,0,0,0,1,0
617,370,85,3,1,A Coruña,1,0,0,0,1,0
618,550,48,1,1,A Coruña,0,0,0,0,1,0
619,600,84,3,1,A Coruña,0,0,0,0,1,0
620,650,91,2,2,A Coruña,0,0,0,0,1,0
621,475,72,2,2,A Coruña,1,0,0,0,1,0
622,350,60,3,1,A Coruña,0,0,0,0,1,0
624,430,90,4,1,A Coruña,0,0,0,0,1,0
625,475,70,2,1,A Coruña,0,0,0,0,1,0
626,600,90,3,1,A Coruña,0,0,0,0,1,0
627,800,150,4,2,A Coruña,1,0,0,0,1,0
628,370,90,3,2,A Coruña,0,0,0,1,1,0
629,460,55,1,1,A Coruña,0,1,0,0,1,0
630,900,110,4,2,A Coruña,1,0,0,0,1,0
631,600,118,2,2,A Coruña,0,0,0,1,1,0
632,400,70,2,1,A Coruña,0,0,0,1,1,0
633,420,50,1,1,A Coruña,1,0,0,0,1,0
635,350,79,2,2,A Coruña,1,1,0,0,1,0
636,350,65,1,1,A Coruña,0,0,0,1,1,0
637,475,75,2,1,A Coruña,0,0,0,0,1,0
638,475,75,2,1,A Coruña,0,0,0,0,1,0
639,550,105,4,1,A Coruña,0,0,0,0,1,0
640,310,75,2,1,A Coruña,0,0,0,0,1,0
641,450,65,2,1,A Coruña,0,0,0,0,1,0
642,350,75,2,1,A Coruña,0,0,0,0,1,0
643,800,104,4,2,A Coruña,0,0,0,0,1,0
645,500,60,2,1,A Coruña,0,0,0,0,1,0
646,590,90,2,1,A Coruña,0,0,0,1,1,0
649,450,75,2,1,A Coruña,0,0,0,0,1,0
650,1300,150,4,2,A Coruña,1,0,0,0,1,0
651,1000,90,3,2,A Coruña,1,0,0,0,1,0
652,480,70,2,2,A Coruña,1,0,0,0,1,0
653,325,80,2,1,A Coruña,0,0,0,1,1,0
654,400,80,2,1,A Coruña,0,0,0,0,1,0
655,500,160,5,2,A Coruña,0,0,0,0,1,0
656,400,85,2,1,A Coruña,0,0,0,0,1,0
657,450,80,3,2,A Coruña,0,0,0,1,1,0
658,380,50,1,1,A Coruña,0,0,0,0,1,0
659,800,120,3,2,A Coruña,1,1,0,0,1,0
660,600,90,3,1,A Coruña,0,0,0,0,1,0
661,430,55,1,2,A Coruña,1,1,0,0,1,0
662,880,90,4,1,A Coruña,0,0,0,0,1,0
663,650,100,5,1,A Coruña,1,0,0,0,1,0
664,500,90,3,2,A Coruña,1,0,0,0,1,0
665,430,80,4,2,A Coruña,0,0,0,0,1,0
666,650,100,3,2,A Coruña,0,0,0,0,1,0
668,550,90,3,1,A Coruña,0,0,0,0,1,0
669,360,65,2,1,A Coruña,1,1,0,0,1,0
670,1300,90,4,1,A Coruña,0,0,0,0,1,0
671,370,50,2,1,A Coruña,1,0,0,0,1,0
672,430,70,2,1,A Coruña,0,0,0,0,1,0
673,450,90,3,2,A Coruña,1,0,0,0,1,0
674,1400,85,2,2,A Coruña,1,0,0,0,1,0
675,420,70,3,2,A Coruña,0,0,0,1,1,0
676,475,65,2,1,A Coruña,1,0,0,0,1,0
677,1000,108,3,2,A Coruña,1,0,0,0,1,0
678,425,50,2,2,A Coruña,1,0,0,0,1,0
679,400,40,1,1,A Coruña,0,0,0,0,1,0
680,320,45,1,1,A Coruña,0,0,0,0,1,0
681,600,90,3,1,A Coruña,0,0,0,0,1,0
682,420,50,2,1,A Coruña,0,0,0,0,1,0
683,450,80,3,2,A Coruña,1,0,0,0,1,0
684,330,55,2,1,A Coruña,0,0,0,0,1,0
685,350,50,1,1,A Coruña,0,0,0,0,1,0
686,1400,120,4,2,A Coruña,0,0,0,0,1,0
687,530,100,3,4,A Coruña,1,0,0,0,1,0
689,450,90,3,2,A Coruña,0,0,0,0,1,0
690,500,140,5,2,A Coruña,0,0,0,1,1,0
692,550,60,1,1,A Coruña,1,0,0,0,1,0
693,600,67,2,2,A Coruña,1,0,0,0,1,0
694,525,60,3,1,A Coruña,1,0,0,0,1,0
695,450,70,2,2,A Coruña,0,1,0,0,1,0
696,950,135,3,2,A Coruña,0,0,0,0,1,0
697,650,75,2,1,A Coruña,1,0,0,0,1,0
698,450,85,3,1,A Coruña,0,0,0,0,1,0
699,430,93,2,2,A Coruña,1,0,0,0,1,0
700,500,70,3,1,A Coruña,1,0,0,0,1,0
701,900,144,3,3,A Coruña,0,0,0,0,1,0
702,450,77,3,1,A Coruña,0,0,0,0,1,0
703,625,93,1,2,A Coruña,1,0,0,0,1,0
704,410,70,2,1,A Coruña,0,0,0,0,1,0
705,950,80,2,1,A Coruña,0,0,0,0,1,0
706,550,85,3,1,A Coruña,0,1,0,0,1,0
707,400,98,3,1,A Coruña,1,0,0,0,1,0
708,750,80,3,1,A Coruña,0,0,0,0,1,0
709,600,80,3,1,A Coruña,0,0,0,0,1,0
710,1280,432,5,4,A Coruña,0,0,0,0,1,0
712,320,79,3,2,A Coruña,0,0,0,0,1,0
713,650,350,4,3,A Coruña,0,0,0,0,1,0
718,450,100,3,2,A Coruña,0,0,0,0,1,0
719,450,90,3,2,A Coruña,1,0,0,0,1,0
720,1200,120,2,1,A Coruña,0,0,0,0,1,0
721,600,85,4,2,A Coruña,1,0,0,0,1,0
723,600,100,3,2,A Coruña,1,0,0,0,1,0
725,1500,105,3,2,A Coruña,1,0,0,0,1,0
726,400,90,3,1,A Coruña,1,0,0,0,1,0
727,550,140,4,3,A Coruña,1,0,0,0,1,0
728,400,102,3,2,A Coruña,1,0,0,0,1,0
729,700,80,3,1,A Coruña,0,0,0,0,1,0
731,750,86,3,1,A Coruña,0,0,0,0,1,0
732,750,86,3,1,A Coruña,0,0,0,0,1,0
733,400,75,2,1,A Coruña,0,0,0,0,1,0
734,290,30,1,1,A Coruña,1,0,0,0,1,0
735,420,115,4,2,A Coruña,1,0,0,0,1,0
736,350,75,2,1,A Coruña,1,0,0,0,1,0
737,750,85,3,2,A Coruña,0,0,0,0,1,0
738,525,80,2,2,A Coruña,0,0,0,1,1,0
739,400,90,3,2,A Coruña,0,0,0,0,1,0
740,550,110,3,2,A Coruña,1,0,0,0,1,0
742,500,90,3,2,A Coruña,1,0,0,1,1,0
743,600,100,3,1,A Coruña,0,0,0,0,1,0
744,525,70,2,1,A Coruña,0,0,0,0,1,0
745,550,110,4,2,A Coruña,1,0,0,0,1,0
746,550,100,3,1,A Coruña,0,0,0,0,1,0
747,750,100,3,2,A Coruña,0,0,0,0,1,0
748,300,50,1,1,A Coruña,0,0,0,0,1,0
749,550,46,2,1,A Coruña,0,0,0,0,1,0
751,500,55,1,1,A Coruña,0,0,0,0,1,0
752,350,83,2,1,A Coruña,1,0,0,0,1,0
753,3500,280,4,4,A Coruña,0,0,0,1,1,0
754,800,65,2,1,A Coruña,1,0,0,0,1,0
755,330,29,1,1,A Coruña,1,0,0,0,1,0
756,400,90,4,2,A Coruña,0,0,0,1,1,0
757,280,50,2,1,A Coruña,0,0,0,0,1,0
758,750,90,3,2,A Coruña,0,0,0,0,1,0
759,440,70,2,1,A Coruña,1,0,0,0,1,0
760,350,42,1,1,A Coruña,0,0,0,1,1,0
761,850,400,3,3,A Coruña,0,0,0,0,1,0
762,450,105,3,2,A Coruña,0,0,0,1,1,0
763,869,104,2,2,A Coruña,1,0,0,1,1,0
764,650,75,2,2,A Coruña,1,0,0,0,1,0
768,600,83,3,2,A Coruña,0,0,0,0,1,0
769,490,111,2,2,A Coruña,1,0,0,0,1,0
770,525,80,2,2,A Coruña,1,0,0,0,1,0
771,1200,65,2,1,A Coruña,1,0,0,0,1,0
772,490,74,2,1,A Coruña,1,0,0,0,1,0
773,450,67,1,1,A Coruña,1,1,0,0,1,0
774,525,80,2,1,A Coruña,1,0,0,0,1,0
775,850,80,3,2,A Coruña,1,0,0,0,1,0
776,375,55,2,1,A Coruña,1,0,0,0,1,0
777,420,55,2,1,A Coruña,1,0,0,0,1,0
778,380,70,2,1,A Coruña,0,0,0,0,1,0
779,550,105,3,2,A Coruña,1,0,0,0,1,0
780,500,72,2,2,A Coruña,1,1,0,0,1,0
781,350,80,3,1,A Coruña,0,0,0,1,1,0
782,430,97,2,1,A Coruña,0,0,0,0,1,0
783,400,90,2,2,A Coruña,1,0,0,0,1,0
784,800,110,3,2,A Coruña,1,0,0,0,1,0
785,630,100,3,2,A Coruña,1,0,0,0,1,0
786,2500,280,4,5,A Coruña,0,0,1,0,1,0
787,900,126,3,2,A Coruña,1,0,0,0,1,0
788,2500,260,4,5,A Coruña,0,0,1,1,1,0
789,600,50,2,1,A Coruña,1,0,0,0,1,0
790,575,50,2,1,A Coruña,1,0,0,0,1,0
791,900,60,3,1,A Coruña,0,0,0,0,1,0
792,950,173,3,2,A Coruña,1,0,0,0,1,0
793,900,129,3,2,A Coruña,1,0,0,0,1,0
794,950,120,4,2,A Coruña,1,0,0,0,1,0
795,700,82,3,1,A Coruña,1,0,0,0,1,0
796,900,132,2,2,A Coruña,1,0,0,0,1,0
797,600,60,1,1,A Coruña,1,0,0,0,1,0
798,1600,242,4,3,A Coruña,0,0,1,0,1,0
799,500,60,3,1,A Coruña,0,0,0,0,1,0
800,630,74,1,1,A Coruña,1,0,0,0,1,0
801,1450,65,2,1,A Coruña,0,0,0,0,1,0
802,1850,300,4,3,A Coruña,0,0,0,1,1,0
803,760,108,3,2,A Coruña,1,0,0,1,1,0
804,550,85,2,2,A Coruña,1,0,0,0,1,0
805,300,60,2,1,A Coruña,0,0,0,0,1,0
806,800,77,2,2,A Coruña,1,0,0,0,1,0
807,750,64,1,1,A Coruña,1,0,0,0,1,0
808,850,126,4,2,A Coruña,1,0,0,0,1,0
809,450,82,2,2,A Coruña,1,0,0,0,1,0
810,900,100,3,2,A Coruña,0,0,0,0,1,0
811,1200,138,3,4,A Coruña,1,0,0,0,1,0
812,550,131,3,2,A Coruña,1,0,0,0,1,0
813,650,50,2,1,A Coruña,1,0,0,0,1,0
814,950,102,3,2,A Coruña,1,0,0,0,1,0
815,720,105,4,3,A Coruña,1,0,0,0,1,0
816,500,50,1,1,A Coruña,0,0,0,0,1,0
817,350,118,2,2,A Coruña,0,0,0,0,1,0
819,435,40,2,1,A Coruña,0,0,0,0,1,0
820,600,130,4,2,A Coruña,0,0,0,0,1,0
821,500,95,3,1,A Coruña,1,0,0,1,1,0
822,370,45,1,1,A Coruña,1,0,0,0,1,0
823,900,115,3,2,A Coruña,1,0,0,0,1,0
824,850,90,3,2,A Coruña,1,0,0,0,1,0
825,645,56,2,1,A Coruña,1,0,0,0,1,0
826,490,50,1,1,A Coruña,1,0,0,1,1,0
827,3500,195,5,5,A Coruña,0,0,0,0,1,0
828,400,53,1,1,A Coruña,1,0,0,1,1,0
829,450,81,3,1,A Coruña,0,0,0,0,1,0
830,450,80,3,2,A Coruña,0,0,0,0,1,0
831,900,100,2,2,A Coruña,1,0,0,0,1,0
832,550,119,3,2,A Coruña,1,0,0,0,1,0
833,700,100,3,2,A Coruña,1,0,0,0,1,0
834,790,65,1,1,A Coruña,1,0,0,0,1,0
835,450,60,2,1,A Coruña,0,0,0,0,1,0
836,1000,380,6,3,A Coruña,0,0,0,1,1,0
837,395,70,2,1,A Coruña,1,0,0,0,1,0
838,300,70,2,1,A Coruña,0,0,0,0,1,0
839,350,85,2,2,A Coruña,0,1,0,0,1,0
840,650,78,2,1,A Coruña,1,0,0,0,1,0
841,150,115,2,2,A Coruña,0,0,0,0,1,0
842,600,80,3,2,A Coruña,1,0,0,0,1,0
843,390,60,2,1,A Coruña,0,0,0,1,1,0
844,550,68,2,2,A Coruña,0,0,0,0,1,0
845,900,80,3,1,A Coruña,1,0,0,0,1,0
846,845,82,2,2,A Coruña,1,0,0,0,1,0
847,450,46,2,1,A Coruña,0,0,0,0,1,0
848,850,70,2,2,A Coruña,1,0,0,0,1,0
849,550,55,2,1,A Coruña,1,0,0,0,1,0
850,570,50,1,1,A Coruña,1,1,0,0,1,0
851,460,98,3,2,A Coruña,0,0,0,0,1,0
852,400,100,3,2,A Coruña,0,0,0,0,1,0
853,370,72,2,1,A Coruña,1,1,0,0,1,0
854,800,90,3,2,A Coruña,1,1,0,0,1,0
856,390,70,2,1,A Coruña,1,1,0,0,1,0
857,700,78,2,2,A Coruña,1,0,0,0,1,0
858,450,70,2,2,A Coruña,1,0,0,0,1,0
859,450,90,3,2,A Coruña,1,1,0,0,1,0
860,400,72,2,1,A Coruña,0,0,0,0,1,0
861,350,70,2,1,A Coruña,0,0,0,0,1,0
862,750,58,1,2,A Coruña,0,0,0,1,1,0
863,600,89,3,1,A Coruña,0,0,0,0,1,0
864,340,60,3,1,A Coruña,0,0,0,0,1,0
865,730,72,2,2,A Coruña,1,0,0,0,1,0
866,1100,133,2,3,A Coruña,0,0,0,0,1,0
867,850,105,3,2,A Coruña,1,0,0,0,1,0
868,600,77,4,1,A Coruña,1,0,0,0,1,0
869,450,62,1,1,A Coruña,0,0,0,0,1,0
870,500,42,1,1,A Coruña,1,0,0,0,1,0
871,800,107,2,2,A Coruña,0,0,0,0,1,0
872,340,80,3,1,A Coruña,0,0,0,0,1,0
873,350,62,1,1,A Coruña,0,0,0,0,1,0
874,500,85,2,1,A Coruña,0,0,0,1,1,0
875,400,70,2,1,A Coruña,0,0,0,0,1,0
876,325,35,1,1,A Coruña,0,0,0,0,1,0
878,800,86,3,2,A Coruña,0,0,0,0,1,0
879,475,100,3,2,A Coruña,0,0,0,0,1,0
880,700,65,1,1,A Coruña,1,0,0,0,1,0
881,350,73,2,1,A Coruña,0,0,0,0,1,0
882,650,60,2,1,A Coruña,0,0,0,0,1,0
883,700,154,3,2,A Coruña,0,0,0,0,1,0
884,1400,235,4,3,A Coruña,0,0,0,0,1,0
885,600,72,2,2,A Coruña,1,0,0,0,1,0
886,450,55,2,1,A Coruña,0,0,0,0,1,0
887,850,64,2,1,A Coruña,0,0,0,0,1,0
888,900,250,3,3,A Coruña,0,0,0,1,1,0
889,800,119,4,2,A Coruña,1,0,0,0,1,0
890,330,85,2,1,A Coruña,0,0,0,0,1,0
891,800,100,3,2,A Coruña,1,0,0,0,1,0
892,700,180,4,3,A Coruña,1,0,0,1,1,0
893,350,60,2,2,A Coruña,1,0,0,0,1,0
894,450,129,3,2,A Coruña,0,0,0,0,1,0
895,400,120,2,1,A Coruña,1,0,0,1,1,0
896,450,70,2,2,A Coruña,1,0,0,0,1,0
897,550,70,2,2,A Coruña,0,0,0,0,1,0
898,450,76,2,1,A Coruña,0,0,0,0,1,0
899,575,89,3,2,A Coruña,1,0,0,0,1,0
900,1100,80,2,1,A Coruña,1,0,0,0,1,0
901,950,111,3,2,A Coruña,1,0,0,0,1,0
902,550,75,3,1,A Coruña,1,0,0,0,1,0
903,840,75,3,2,A Coruña,0,0,0,0,1,0
904,600,70,2,2,A Coruña,1,0,0,0,1,0
905,700,75,2,2,A Coruña,1,0,0,0,1,0
906,450,85,3,2,A Coruña,0,0,0,0,1,0
907,600,40,1,1,A Coruña,1,0,0,0,1,0
908,650,60,1,1,A Coruña,1,0,0,0,1,0
909,500,90,3,1,A Coruña,1,0,0,0,1,0
910,425,38,1,1,A Coruña,0,0,0,0,1,0
911,700,80,3,2,A Coruña,1,0,0,0,1,0
912,350,110,3,2,A Coruña,1,0,0,0,1,0
913,1000,169,4,4,A Coruña,0,0,0,0,1,0
914,480,55,2,1,A Coruña,1,0,0,0,1,0
915,620,60,2,1,A Coruña,1,0,0,0,1,0
916,430,70,2,1,A Coruña,0,0,0,0,1,0
917,1100,120,4,2,A Coruña,1,0,0,0,1,0
918,650,120,3,2,A Coruña,1,1,0,0,1,0
919,425,80,3,1,A Coruña,0,0,0,1,1,0
920,475,75,2,1,A Coruña,0,0,0,0,1,0
921,670,55,2,1,A Coruña,1,0,0,0,1,0
922,310,45,1,1,A Coruña,1,1,0,0,1,0
923,420,75,2,2,A Coruña,1,1,0,0,1,0
924,650,55,2,1,A Coruña,1,0,0,0,1,0
925,550,68,2,2,A Coruña,1,0,0,0,1,0
926,525,80,3,1,A Coruña,1,0,0,0,1,0
927,600,91,3,1,A Coruña,0,0,0,0,1,0
928,400,65,1,1,A Coruña,1,0,0,0,1,0
929,320,45,1,1,A Coruña,0,0,0,0,1,0
930,450,70,2,2,A Coruña,1,0,0,0,1,0
931,550,50,2,1,A Coruña,0,0,0,0,1,0
932,600,85,2,1,A Coruña,1,0,0,0,1,0
933,675,70,2,2,A Coruña,1,0,0,0,1,0
934,400,60,3,1,A Coruña,0,0,0,0,1,0
935,500,90,2,1,A Coruña,0,0,0,0,1,0
936,500,80,2,1,A Coruña,0,0,0,0,1,0
937,1100,100,3,2,A Coruña,0,0,0,0,1,0
938,450,100,4,2,A Coruña,0,0,0,0,1,0
940,610,75,2,1,A Coruña,0,0,0,0,1,0
942,600,70,2,1,A Coruña,0,0,0,0,1,0
943,750,80,3,1,A Coruña,0,0,0,0,1,0
944,600,75,3,1,A Coruña,0,0,0,0,1,0
946,550,95,3,2,A Coruña,1,0,0,0,1,0
947,700,80,2,1,A Coruña,0,0,0,0,1,0
948,950,65,2,2,A Coruña,1,0,0,0,1,0
949,750,85,2,2,A Coruña,1,0,0,0,1,0
950,700,125,4,2,A Coruña,1,0,0,0,1,0
953,400,90,3,2,A Coruña,1,0,0,1,1,0
954,500,93,3,2,A Coruña,0,0,0,0,1,0
955,650,120,3,2,A Coruña,0,0,0,1,1,0
956,500,67,1,1,A Coruña,0,0,0,0,1,0
957,350,85,3,2,A Coruña,1,0,0,0,1,0
958,600,50,3,1,A Coruña,0,0,0,0,1,0
959,650,70,2,2,A Coruña,1,1,0,0,1,0
960,600,50,3,1,A Coruña,0,0,0,0,1,0
961,700,114,3,2,A Coruña,1,0,0,0,1,0
962,400,58,2,1,A Coruña,0,0,0,0,1,0
963,350,45,1,1,A Coruña,1,0,0,0,1,0
964,650,55,3,1,A Coruña,0,0,0,0,1,0
965,1000,208,6,3,A Coruña,1,0,0,0,1,0
966,1100,85,2,2,A Coruña,1,0,0,0,1,0
967,695,80,2,2,A Coruña,1,0,0,0,1,0
968,780,67,2,1,A Coruña,1,0,0,0,1,0
969,550,65,3,1,A Coruña,0,0,0,0,1,0
970,550,52,2,1,A Coruña,0,0,0,0,1,0
971,450,87,3,1,A Coruña,1,0,0,0,1,0
972,650,96,3,2,A Coruña,1,0,0,0,1,0
973,500,80,3,2,A Coruña,0,0,0,0,1,0
974,400,75,3,2,A Coruña,1,1,0,0,1,0
975,650,100,3,2,A Coruña,1,1,0,0,1,0
976,380,70,2,2,A Coruña,1,1,0,0,1,0
977,500,85,2,2,A Coruña,1,1,0,0,1,0
978,475,50,2,1,A Coruña,0,0,0,0,1,0
979,450,76,2,2,A Coruña,1,0,0,0,1,0
980,600,75,3,2,A Coruña,0,0,0,0,1,0
981,700,71,2,2,A Coruña,1,0,0,0,1,0
982,420,45,1,1,A Coruña,0,0,0,0,1,0
983,450,80,2,1,A Coruña,0,1,0,1,1,0
984,620,80,3,1,A Coruña,0,0,0,0,1,0
986,650,65,2,1,A Coruña,0,0,0,0,1,0
987,750,80,3,1,A Coruña,0,0,0,0,1,0
988,600,80,3,1,A Coruña,0,0,0,0,1,0
989,600,75,2,1,A Coruña,1,0,0,0,1,0
990,550,83,3,2,A Coruña,1,0,0,0,1,0
991,650,93,3,2,A Coruña,1,0,0,0,1,0
992,525,51,2,1,A Coruña,0,0,0,0,1,0
993,475,50,2,1,A Coruña,0,0,0,0,1,0
994,700,80,2,2,A Coruña,0,0,0,0,1,0
995,550,82,3,2,A Coruña,1,0,0,0,1,0
996,900,76,3,1,A Coruña,1,0,0,0,1,0
997,600,85,3,2,A Coruña,1,0,0,0,1,0
998,400,100,5,1,A Coruña,0,0,0,0,1,0
1000,450,85,3,1,A Coruña,1,0,0,0,1,0
1001,650,105,4,2,A Coruña,0,0,0,0,1,0
1002,750,90,3,2,A Coruña,1,0,0,0,1,0
1003,700,55,2,1,A Coruña,1,0,0,0,1,0
1004,380,60,2,1,A Coruña,1,0,0,0,1,0
1005,600,85,3,1,A Coruña,0,0,0,1,1,0
1006,500,100,2,2,A Coruña,1,0,0,0,1,0
1007,500,95,4,2,A Coruña,0,0,0,1,1,0
1008,550,84,2,2,A Coruña,1,0,0,0,1,0
1009,410,90,3,2,A Coruña,0,0,0,0,1,0
1010,850,100,3,2,A Coruña,1,0,0,0,1,0
1011,450,80,3,1,A Coruña,0,0,0,0,1,0
1012,495,44,1,1,A Coruña,1,0,0,0,1,0
1013,620,60,2,1,A Coruña,1,1,0,0,1,0
1014,300,50,1,1,A Coruña,0,0,0,1,1,0
1015,525,68,2,2,A Coruña,1,0,0,0,1,0
1016,400,75,2,1,A Coruña,0,0,0,0,1,0
1017,600,102,3,2,A Coruña,1,0,0,0,1,0
1018,310,45,1,1,A Coruña,0,0,0,0,1,0
1019,430,80,3,1,A Coruña,0,0,0,1,1,0
1020,320,140,4,2,A Coruña,0,0,0,0,1,0
1021,750,80,3,1,A Coruña,0,0,0,0,1,0
1022,600,73,2,1,A Coruña,1,0,0,0,1,0
1023,500,80,2,1,A Coruña,0,0,0,0,1,0
1024,1200,227,4,3,A Coruña,0,0,0,0,1,0
1025,550,70,2,2,A Coruña,1,0,0,0,1,0
1026,850,95,3,2,A Coruña,1,0,0,0,1,0
1027,475,66,1,1,A Coruña,0,0,0,0,1,0
1028,750,80,3,2,A Coruña,0,0,0,1,1,0
1029,500,70,2,2,A Coruña,0,0,0,0,1,0
1030,960,120,4,2,A Coruña,1,0,0,0,1,0
1031,450,60,2,1,A Coruña,0,0,0,0,1,0
1032,750,72,2,2,A Coruña,1,0,0,0,1,0
1033,420,40,1,1,A Coruña,1,0,0,0,1,0
1034,280,130,3,1,A Coruña,0,0,0,1,1,0
1035,600,92,3,1,A Coruña,0,0,0,0,1,0
1036,550,53,2,1,A Coruña,0,0,0,0,1,0
1037,400,60,2,1,A Coruña,1,0,0,0,1,0
1038,430,78,3,1,A Coruña,1,0,0,0,1,0
1039,650,70,2,2,A Coruña,1,0,0,0,1,0
1040,400,80,2,2,A Coruña,1,0,0,0,1,0
1041,350,38,1,1,A Coruña,1,0,0,0,1,0
1042,490,138,3,2,A Coruña,1,0,0,0,1,0
1043,600,160,4,4,A Coruña,0,0,0,0,1,0
1044,450,80,2,2,A Coruña,1,0,0,0,1,0
1045,510,90,3,2,A Coruña,1,0,0,0,1,0
1046,475,80,2,2,A Coruña,1,0,0,0,1,0
1047,500,90,3,2,A Coruña,1,1,0,0,1,0
1048,320,80,2,1,A Coruña,0,1,0,0,1,0
1049,410,40,1,1,A Coruña,1,0,0,0,1,0
