id;title;status;release_date;revenue;runtime;adult;budget;imdb_id;original_language;original_title;genre;averageRating;year;nominees;awards;ROI
292;Dave Chappelle's Block Party;Released;12/09/2005;11718595;100;FALSO;3000000;tt0425598;en;Dave Chappelle's Block Party;Comedy;72;2005.0;0.0;0.0;3.906198333333333
94196;Zarafa;Released;25/01/2012;12197574;78;FALSO;10750000;tt2077908;fr;Zarafa;Family;69;2012.0;0.0;0.0;1.1346580465116278
22213;Boiling Point;Released;16/04/1993;10058318;92;FALSO;9000000;tt0106455;en;Boiling Point;Drama;50;1993.0;0.0;0.0;1.1175908888888888
12137;The Crocodiles;Released;26/03/2009;4628777;98;FALSO;4980190;tt0803100;de;Vorstadtkrokodile;Adventure;62;2009.0;0.0;0.0;0.9294378326931302
16725;The Tracey Fragments;Released;08/02/2007;31576;77;FALSO;700000;tt0801526;en;The Tracey Fragments;Drama;60;2007.0;0.0;0.0;0.04510857142857143
41759;Man's Best Friend;Released;19/11/1993;12974636;97;FALSO;6000000;tt0107504;en;Man's Best Friend;Horror;53;1993.0;0.0;0.0;2.1624393333333334
38753;Passion Play;Released;10/01/2011;25603;94;FALSO;8000000;tt1396221;en;Passion Play;Drama;45;2011.0;0.0;0.0;0.003200375
118051;Cocktail;Released;13/07/2012;18000000;146;FALSO;5100000;tt2168910;hi;कॉकटेल;Romance;63;2012.0;0.0;0.0;3.5294117647058822
25183;Paper Heart;Released;07/08/2009;1296971;88;FALSO;1000000;tt1331064;en;Paper Heart;Comedy;60;2009.0;0.0;0.0;1.296971
215776;Madras Cafe;Released;23/08/2013;6500000;130;FALSO;5400000;tt2855648;hi;Madras Cafe;Thriller;76;2013.0;0.0;0.0;1.2037037037037037
268660;Bangalore Days;Released;30/05/2014;1300000;172;FALSO;7400000;tt3668162;ml;ബാംഗ്ലൂർ ഡെയ്സ്;Drama;83;2014.0;0.0;0.0;0.17567567567567569
337876;Gabbar Is Back;Released;01/05/2015;41000000;130;FALSO;11000000;tt2424988;hi;Gabbar Is Back;Drama;71;2015.0;0.0;0.0;3.727272727272727
191726;Ugly;Released;17/05/2013;2200000;128;FALSO;700000;tt2882328;hi;Ugly;Thriller;79;2013.0;0.0;0.0;3.142857142857143
18357;The Country Bears;Released;26/07/2002;18012097;88;FALSO;35000000;tt0276033;en;The Country Bears;Adventure;43;2002.0;0.0;0.0;0.5146313428571428
24049;Sivaji: The Boss;Released;14/06/2007;19000000;189;FALSO;12000000;tt0479751;ta;சிவாஜி;Action;76;2007.0;0.0;0.0;1.5833333333333333
19213;Pledge This!;Released;01/12/2006;1751460;91;FALSO;8300000;tt0417056;en;Pledge This!;Comedy;17;2006.0;0.0;0.0;0.21101927710843374
378107;Another Day of Life;Released;26/10/2018;134801;86;FALSO;5000000;tt2967856;en;Another Day of Life;Animation;73;2018.0;0.0;0.0;0.0269602
34309;Most Wanted;Released;10/10/1997;11838218;99;FALSO;25000000;tt0119709;en;Most Wanted;Action;56;1997.0;0.0;0.0;0.47352872
40469;Final Exam;Released;05/06/1981;3000000;90;FALSO;374000;tt0082378;en;Final Exam;Horror;46;1981.0;0.0;0.0;8.02139037433155
61752;Girl 6;Released;22/03/1996;4939939;108;FALSO;12000000;tt0116414;en;Girl 6;Comedy;54;1996.0;0.0;0.0;0.41166158333333336
66120;The Monk;Released;12/07/2011;1809527;101;FALSO;11000000;tt1605769;fr;Le Moine;Thriller;58;2011.0;0.0;0.0;0.16450245454545454
12616;One Night Stand;Released;14/11/1997;2642983;102;FALSO;24000000;tt0119832;en;One Night Stand;Drama;59;1997.0;0.0;0.0;0.11012429166666667
224746;Bekas;Released;30/11/2012;479226;97;FALSO;2176270;tt1733105;ku;Bekas;Drama;75;2012.0;0.0;0.0;0.22020521350751515
13408;The Wash;Released;14/11/2001;10229331;96;FALSO;7000000;tt0290332;en;The Wash;Action;48;2001.0;0.0;0.0;1.461333
31723;Women in Trouble;Released;13/11/2009;18097;92;FALSO;3000000;tt1247704;en;Women in Trouble;Comedy;56;2009.0;0.0;0.0;0.006032333333333333
13945;The Sword and the Sorcerer;Released;01/04/1982;39103425;100;FALSO;4000000;tt0084749;en;The Sword and the Sorcerer;Action;55;1982.0;0.0;0.0;9.77585625
4927;Edge of Seventeen;Released;14/05/1998;870751;104;FALSO;1500000;tt0138414;en;Edge of Seventeen;Comedy;68;1998.0;0.0;0.0;0.5805006666666667
14256;Winter Passing;Released;07/02/2006;113783;98;FALSO;3500000;tt0380817;en;Winter Passing;Comedy;62;2006.0;0.0;0.0;0.03250942857142857
20912;She Hate Me;Released;30/07/2004;1465134;139;FALSO;8000000;tt0384533;en;She Hate Me;Comedy;53;2004.0;0.0;0.0;0.18314175
16551;Rhinestone;Released;22/06/1984;21435321;111;FALSO;28000000;tt0088001;en;Rhinestone;Comedy;41;1984.0;0.0;0.0;0.7655471785714286
24432;Doogal;Released;24/02/2006;27450189;85;FALSO;20000000;tt0763304;en;Doogal;Comedy;28;2006.0;0.0;0.0;1.37250945
360203;Lost in the Sun;Released;05/11/2015;25000;95;FALSO;25000;tt3593046;en;Lost in the Sun;Action;60;2015.0;0.0;0.0;1.0
19143;Diggstown;Released;14/08/1992;4836637;98;FALSO;17000000;tt0104107;en;Diggstown;Comedy;69;1992.0;0.0;0.0;0.2845080588235294
362136;Prem Ratan Dhan Payo;Released;11/11/2015;67000000;164;FALSO;23400000;tt3595298;hi;प्रेम रतन धन पायो;Romance;44;2015.0;0.0;0.0;2.8632478632478633
31633;The Marrying Man;Released;05/04/1991;12454768;116;FALSO;26000000;tt0102411;en;The Marrying Man;Action;57;1991.0;0.0;0.0;0.47902953846153845
110323;Thérèse;Released;27/05/2012;4408087;110;FALSO;12700000;tt1654829;fr;Thérèse Desqueyroux;Drama;60;2012.0;0.0;0.0;0.34709346456692913
41280;Private Lessons;Released;21/08/1981;26279000;87;FALSO;2800000;tt0082948;en;Private Lessons;Comedy;51;1981.0;0.0;0.0;9.385357142857142
53287;The Super;Released;04/10/1991;11000863;84;FALSO;22000000;tt0103007;en;The Super;Comedy;57;1991.0;0.0;0.0;0.5000392272727273
52036;The Company;Released;25/12/2003;2281585;112;FALSO;15000000;tt0335013;en;The Company;Romance;62;2003.0;0.0;0.0;0.15210566666666667
47288;The King and I;Released;19/03/1999;12000000;87;FALSO;25000000;tt0160429;en;The King and I;Animation;44;1999.0;0.0;0.0;0.48
395452;In the Forests of Siberia;Released;15/06/2016;1492523;105;FALSO;3500000;tt4643432;fr;Dans les forêts de Sibérie;Adventure;70;2016.0;0.0;0.0;0.42643514285714285
20637;Panic;Released;01/12/2000;779137;88;FALSO;1000000;tt0194218;en;Panic;Crime;66;2000.0;0.0;0.0;0.779137
151743;Lost in Thailand;Released;12/12/2012;208000000;105;FALSO;2200000;tt2459022;zh;人再囧途之泰囧;Comedy;62;2012.0;0.0;0.0;94.54545454545455
539228;L'Amour flou;Released;10/10/2018;1399479;97;FALSO;495343;tt8792898;fr;L'Amour flou;Comedy;63;2018.0;0.0;0.0;2.825272588892949
472553;Zoo;Released;08/06/2018;231719;96;FALSO;4000000;tt3688342;en;Zoo;Family;65;2018.0;0.0;0.0;0.05792975
12701;Revolution;Released;25/12/1985;358574;126;FALSO;28000000;tt0089913;en;Revolution;Adventure;53;1985.0;0.0;0.0;0.012806214285714285
30145;The Miracle of P. Tinto;Released;18/12/1998;4374994;104;FALSO;2020000;tt0151572;es;El milagro de P. Tinto;Comedy;71;1998.0;0.0;0.0;2.165838613861386
9700;The Lost City;Released;03/09/2005;4386236;144;FALSO;9600000;tt0343996;en;The Lost City;Drama;65;2005.0;0.0;0.0;0.45689958333333336
13369;Empire;Released;06/12/2002;18591272;90;FALSO;4000000;tt0262396;en;Empire;Crime;59;2002.0;0.0;0.0;4.647818
25744;Carved: The Slit-Mouthed Woman;Released;16/03/2007;45900000;90;FALSO;34600000;tt0891520;ja;口裂け女;Horror;54;2007.0;0.0;0.0;1.3265895953757225
456565;Judwaa 2;Released;29/09/2017;34500000;150;FALSO;10000000;tt5456546;hi;जुड़वा 2;Action;37;2017.0;0.0;0.0;3.45
26352;A Low Down Dirty Shame;Released;23/11/1994;29392418;100;FALSO;10000000;tt0110399;en;A Low Down Dirty Shame;Comedy;59;1994.0;0.0;0.0;2.9392418
23592;In Enemy Hands;Released;15/04/2005;64236;94;FALSO;5400000;tt0316824;en;In Enemy Hands;War;60;2005.0;0.0;0.0;0.011895555555555555
32631;The Hunted;Released;24/02/1995;6600000;110;FALSO;15000000;tt0113360;en;The Hunted;Action;59;1995.0;0.0;0.0;0.44
31659;Wise Guys;Released;17/04/1986;8475466;100;FALSO;13000000;tt0092226;en;Wise Guys;Comedy;56;1986.0;0.0;0.0;0.651958923076923
434119;Confidential Assignment;Released;18/01/2017;56100000;125;FALSO;8520000;tt5606538;ko;공조;Action;67;2017.0;0.0;0.0;6.584507042253521
16191;Highway to Hell;Released;21/11/1991;26055;94;FALSO;9000000;tt0104418;en;Highway to Hell;Fantasy;60;1991.0;0.0;0.0;0.002895
18701;Being Julia;Released;03/09/2004;14339171;104;FALSO;18000000;tt0340012;en;Being Julia;Comedy;70;2004.0;1.0;0.0;0.7966206111111112
30237;Onegin;Released;22/12/1999;206128;104;FALSO;14000000;tt0119079;en;Onegin;Drama;68;1999.0;0.0;0.0;0.014723428571428571
333384;Lowriders;Released;28/04/2017;6179955;99;FALSO;916000;tt1366338;en;Lowriders;Drama;57;2017.0;0.0;0.0;6.7466757641921395
38850;Stolen;Released;10/10/2009;7306;97;FALSO;2000000;tt1139282;en;Stolen Lives;Crime;61;2009.0;0.0;0.0;0.003653
10918;Undertaking Betty;Released;04/12/2002;1868949;94;FALSO;8000000;tt0298504;en;Undertaking Betty;Comedy;65;2002.0;0.0;0.0;0.233618625
191562;Go Goa Gone;Released;10/05/2013;5400000;111;FALSO;2700000;tt2436516;hi;गो गोआ गॉन;Comedy;67;2013.0;0.0;0.0;2.0
449927;Chasing the Dragon;Released;28/09/2017;445000000;128;FALSO;200005000;tt6015328;cn;追龍;Action;67;2017.0;0.0;0.0;2.22494437639059
368006;24;Released;05/05/2016;15000000;164;FALSO;10000000;tt4981966;ta;24;Action;79;2016.0;0.0;0.0;1.5
21052;Levity;Released;16/03/2003;723000;100;FALSO;7500000;tt0304328;en;Levity;Crime;63;2003.0;0.0;0.0;0.0964
9771;Major League: Back to the Minors;Released;17/04/1998;3572443;100;FALSO;18000000;tt0120742;en;Major League: Back to the Minors;Comedy;47;1998.0;0.0;0.0;0.19846905555555555
3527;Don't Come Knocking;Released;19/05/2005;4663501;123;FALSO;11000000;tt0377800;en;Don't Come Knocking;Drama;66;2005.0;0.0;0.0;0.42395463636363634
23520;Unstoppable;Released;20/10/2004;1039526;96;FALSO;20000000;tt0349889;en;Unstoppable;Action;50;2004.0;0.0;0.0;0.0519763
27786;Steel Dawn;Released;06/11/1987;562187;97;FALSO;3520000;tt0094033;en;Steel Dawn;Action;51;1987.0;0.0;0.0;0.1597122159090909
28313;Losing Isaiah;Released;17/03/1995;7603766;106;FALSO;17000000;tt0113691;en;Losing Isaiah;Drama;64;1995.0;0.0;0.0;0.44728035294117646
13827;Surfer, Dude;Released;05/09/2008;69497;85;FALSO;6000000;tt0976247;en;Surfer, Dude;Comedy;46;2008.0;0.0;0.0;0.011582833333333334
35080;The Cat's Meow;Released;03/08/2001;3646994;114;FALSO;7000000;tt0266391;en;The Cat's Meow;Drama;64;2001.0;0.0;0.0;0.5209991428571429
85052;Housefull 2;Released;05/04/2012;25097277;145;FALSO;6071922;tt1980986;hi;हाउसफुल २;Comedy;55;2012.0;0.0;0.0;4.133333234517835
46025;Maléfique;Released;07/05/2003;398016;90;FALSO;1500000;tt0309832;fr;Maléfique;Fantasy;62;2003.0;0.0;0.0;0.265344
25624;Rosewood;Released;21/02/1997;13130349;140;FALSO;30000000;tt0120036;en;Rosewood;Drama;72;1997.0;0.0;0.0;0.4376783
23601;We Don't Live Here Anymore;Released;13/08/2004;2037545;101;FALSO;3000000;tt0361309;en;We Don't Live Here Anymore;Drama;62;2004.0;0.0;0.0;0.6791816666666667
12628;Playing God;Released;17/10/1997;4166918;94;FALSO;12000000;tt0119906;en;Playing God;Drama;56;1997.0;0.0;0.0;0.34724316666666666
38325;How I Ended This Summer;Released;17/02/2010;622644;124;FALSO;2500000;tt1588875;ru;Как я провёл этим летом;Drama;69;2010.0;0.0;0.0;0.2490576
292483;Not Cool;Released;23/09/2014;36026;93;FALSO;800000;tt3569356;en;Not Cool;Comedy;35;2014.0;0.0;0.0;0.0450325
25943;Almost an Angel;Released;21/12/1990;6939946;95;FALSO;25000000;tt0099018;en;Almost an Angel;Comedy;56;1990.0;0.0;0.0;0.27759784
59797;Bad Dreams;Released;08/04/1988;9797098;86;FALSO;4000000;tt0094701;en;Bad Dreams;Horror;57;1988.0;0.0;0.0;2.4492745
32456;Two Girls and a Guy;Released;07/09/1997;2057193;84;FALSO;1000000;tt0124179;en;Two Girls and a Guy;Drama;55;1997.0;0.0;0.0;2.057193
472138;Thugs of Hindostan;Released;07/11/2018;3136000;164;FALSO;31000000;tt5970844;hi;Thugs of Hindostan;Adventure;41;2018.0;0.0;0.0;0.10116129032258064
319993;Aferim!;Released;06/03/2015;105097;108;FALSO;1379375;tt4374460;ro;Aferim!;Drama;76;2015.0;0.0;0.0;0.07619175351155415
93519;Karan Arjun;Released;13/01/1995;16540000;175;FALSO;1850000;tt0113526;hi;कारन अर्जुन;Action;68;1995.0;0.0;0.0;8.94054054054054
435800;Journey to the West: The Demons Strike Back;Released;28/01/2017;248805149;109;FALSO;63300000;tt5273624;zh;西游·伏妖篇;Adventure;55;2017.0;0.0;0.0;3.930571074249605
15186;Full Frontal;Released;02/08/2002;3438804;96;FALSO;2000000;tt0290212;en;Full Frontal;Comedy;47;2002.0;0.0;0.0;1.719402
15395;Love Liza;Released;30/12/2002;223426;90;FALSO;1000000;tt0282698;en;Love Liza;Comedy;69;2002.0;0.0;0.0;0.223426
14653;Happily Ever After;Released;25/08/2004;7725902;100;FALSO;10900000;tt0381270;fr;Ils se marièrent et eurent beaucoup d'enfants;Drama;64;2004.0;0.0;0.0;0.7087983486238532
26452;Hercules;Released;12/08/1983;10676194;98;FALSO;2500000;tt0085672;en;Hercules;Action;41;1983.0;0.0;0.0;4.2704776
561557;The Ash Lad: In Search of the Golden Castle;Released;23/08/2019;2996763;99;FALSO;7300000;tt8753438;no;Askeladden - I Soria Moria slott;Fantasy;63;2019.0;0.0;0.0;0.4105154794520548
246871;The Mountain;Released;16/11/2012;1671445;90;FALSO;95000;tt2471640;tr;Dağ;War;75;2012.0;0.0;0.0;17.594157894736842
41784;Black Robe;Released;04/10/1991;8211952;101;FALSO;11000000;tt0101465;en;Black Robe;Adventure;71;1991.0;0.0;0.0;0.7465410909090909
24276;Matewan;Released;28/08/1987;1680358;132;FALSO;4000000;tt0093509;en;Matewan;Drama;79;1987.0;1.0;0.0;0.4200895
13132;All the Real Girls;Released;01/08/2003;548712;108;FALSO;2500000;tt0299458;en;All the Real Girls;Drama;67;2003.0;0.0;0.0;0.2194848
39349;Sugar Hill;Released;25/02/1994;18225518;123;FALSO;10000000;tt0107079;en;Sugar Hill;Drama;58;1994.0;0.0;0.0;1.8225518
35796;Lawn Dogs;Released;21/11/1997;106404;101;FALSO;7000000;tt0119506;en;Lawn Dogs;Drama;74;1997.0;0.0;0.0;0.015200571428571428
39283;Carnosaur;Released;21/05/1993;1753979;83;FALSO;1000000;tt0106521;en;Carnosaur;Horror;37;1993.0;0.0;0.0;1.753979
1812;Trick;Released;23/07/1999;2049595;89;FALSO;450000;tt0162710;en;Trick;Comedy;72;1999.0;0.0;0.0;4.554655555555556
133441;The Summit;Released;04/10/2013;243550;95;FALSO;1000000;tt2363471;en;The Summit;Adventure;68;2013.0;0.0;0.0;0.24355
14905;Welcome to Sarajevo;Released;09/05/1997;334319;103;FALSO;9000000;tt0120490;en;Welcome to Sarajevo;War;67;1997.0;0.0;0.0;0.03714655555555556
16158;The Wood;Released;16/07/1999;25059640;106;FALSO;6000000;tt0161100;en;The Wood;Comedy;70;1999.0;0.0;0.0;4.176606666666666
377213;Te3n;Released;10/06/2016;4817642;136;FALSO;5069632;tt4814290;hi;Te3n;Mystery;72;2016.0;0.0;0.0;0.9502942225392297
39437;Beloved;Released;16/10/1998;22900000;172;FALSO;80000000;tt0120603;en;Beloved;Drama;61;1998.0;1.0;0.0;0.28625
185738;Stockholm;Released;25/04/2013;50000;90;FALSO;60000;tt2380207;es;Stockholm;Drama;68;2013.0;0.0;0.0;0.8333333333333334
4252;Chalte Chalte;Released;12/06/2003;18000000;175;FALSO;4600000;tt0346723;hi;चलते चलते;Comedy;65;2003.0;0.0;0.0;3.9130434782608696
33344;The House of Yes;Released;10/10/1997;626057;85;FALSO;1500000;tt0119324;en;The House of Yes;Comedy;66;1997.0;0.0;0.0;0.4173713333333333
228676;Mischief Night;Released;30/10/2013;57000;86;FALSO;108000;tt2872810;en;Mischief Night;Horror;46;2013.0;0.0;0.0;0.5277777777777778
31246;From Justin to Kelly;Released;20/06/2003;4922166;90;FALSO;12000000;tt0339034;en;From Justin to Kelly;Comedy;19;2003.0;0.0;0.0;0.4101805
34379;No Man's Land;Released;23/10/1987;2877571;106;FALSO;8000000;tt0093638;en;No Man's Land;Action;61;1987.0;0.0;0.0;0.359696375
41952;Criminal Law;Released;28/04/1989;9974446;114;FALSO;5000000;tt0097125;en;Criminal Law;Drama;57;1989.0;0.0;0.0;1.9948892
98344;Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag;Released;09/09/2011;29000000;144;FALSO;25000000;tt2007993;zh;賽德克‧巴萊：太陽旗;Drama;75;2011.0;0.0;0.0;1.16
464458;Ittefaq;Released;03/11/2017;7900000;107;FALSO;4400000;tt6692354;hi;इत्तेफ़ाक़;Crime;72;2017.0;0.0;0.0;1.7954545454545454
375108;Mafia: Survival Game;Released;07/01/2016;4026795;91;FALSO;2570000;tt4471388;ru;Мафия: Игра на выживание;Action;42;2016.0;0.0;0.0;1.5668463035019455
24618;Bee Season;Released;03/09/2005;6856989;104;FALSO;14000000;tt0387059;en;Bee Season;Drama;55;2005.0;0.0;0.0;0.4897849285714286
188183;Finding Mr. Right;Released;20/03/2013;81350000;123;FALSO;4881000;tt2169322;zh;北京遇上西雅圖;Comedy;65;2013.0;0.0;0.0;16.666666666666668
14455;When the Last Sword Is Drawn;Released;18/01/2003;2487338;137;FALSO;4000000;tt0359692;ja;壬生義士伝;Action;74;2003.0;0.0;0.0;0.6218345
3072;Frankenstein Unbound;Released;02/11/1990;334748;85;FALSO;11500000;tt0099612;en;Frankenstein Unbound;Horror;54;1990.0;0.0;0.0;0.029108521739130436
22314;In Too Deep;Released;25/08/1999;14011454;95;FALSO;7000000;tt0160401;en;In Too Deep;Drama;62;1999.0;0.0;0.0;2.0016362857142855
33676;Losin' It;Released;20/08/1982;1246141;100;FALSO;7000000;tt0085868;en;Losin' It;Comedy;50;1982.0;0.0;0.0;0.17802014285714285
16790;Bingo;Released;09/08/1991;8667684;90;FALSO;10000000;tt0101455;en;Bingo;Action;51;1991.0;0.0;0.0;0.8667684
57809;Six Degrees of Celebration;Released;12/12/2010;25030264;89;FALSO;5800000;tt1782568;ru;Ёлки;Comedy;62;2010.0;0.0;0.0;4.31556275862069
14797;Warriors of Heaven and Earth;Released;23/09/2003;6106178;114;FALSO;10000000;tt0374330;zh;天地英雄;Drama;63;2003.0;0.0;0.0;0.6106178
21700;Airbag;Released;20/06/1997;8000000;125;FALSO;3350000;tt0115487;es;Airbag;Comedy;67;1997.0;0.0;0.0;2.388059701492537
12257;Home Fries;Released;25/11/1998;10443316;93;FALSO;15000000;tt0119304;en;Home Fries;Comedy;52;1998.0;0.0;0.0;0.6962210666666667
12653;Romasanta: The Werewolf Hunt;Released;13/05/2004;432671;90;FALSO;4500000;tt0374180;en;Romasanta;Action;52;2004.0;0.0;0.0;0.09614911111111112
25164;Screwballs;Released;01/04/1983;2082215;80;FALSO;800000;tt0086264;en;Screwballs;Comedy;46;1983.0;0.0;0.0;2.60276875
16345;Billu;Released;13/02/2009;10000000;137;FALSO;5750000;tt1230448;hi;बिल्लू;Comedy;64;2009.0;0.0;0.0;1.7391304347826086
16428;Breakin' All the Rules;Released;14/05/2004;12500000;85;FALSO;10000000;tt0349169;en;Breakin' All the Rules;Comedy;56;2004.0;0.0;0.0;1.25
16911;The Inhabited Island;Released;18/12/2008;21834845;115;FALSO;36500000;tt0972558;ru;Обитаемый остров;Science Fiction;51;2008.0;0.0;0.0;0.5982149315068493
26899;The Mudge Boy;Released;17/01/2003;62852;93;FALSO;800000;tt0339419;en;The Mudge Boy;Drama;71;2003.0;0.0;0.0;0.078565
21175;Lakshya;Released;18/06/2004;4600000;186;FALSO;4500000;tt0323013;hi;लक्ष्य;War;78;2004.0;0.0;0.0;1.0222222222222221
398947;Little Spirou;Released;27/09/2017;3503943;86;FALSO;9850941;tt6194538;fr;Le Petit Spirou;Comedy;48;2017.0;0.0;0.0;0.3556962730768563
15074;Extreme Ops;Released;27/11/2002;10959475;93;FALSO;40000000;tt0283160;en;Extreme Ops;Action;44;2002.0;0.0;0.0;0.273986875
30194;The Manhattan Project;Released;13/06/1986;3900000;118;FALSO;18000000;tt0091472;en;The Manhattan Project;Science Fiction;61;1986.0;0.0;0.0;0.21666666666666667
381902;The Monkey King 2;Released;22/01/2016;193677158;120;FALSO;68490000;tt4591310;zh;西遊記之孫悟空三打白骨精;Action;59;2016.0;0.0;0.0;2.8278165863629727
14664;Sharky's Machine;Released;18/12/1981;35610100;122;FALSO;17500000;tt0083064;en;Sharky's Machine;Crime;63;1981.0;0.0;0.0;2.034862857142857
284288;Mary Kom;Released;05/09/2014;15536328;122;FALSO;224056;tt3001638;hi;मैरी कोम;Action;68;2014.0;0.0;0.0;69.34127182490091
20688;Kaminey;Released;14/08/2009;18130000;135;FALSO;9000000;tt1274295;hi;कमीने;Action;74;2009.0;0.0;0.0;2.0144444444444445
241868;Lupin the 3rd;Released;30/08/2014;22300000;133;FALSO;10500000;tt0862748;ja;ルパン三世;Action;55;2014.0;0.0;0.0;2.123809523809524
20787;The Man Who Saved the World;Released;04/11/1982;29934;91;FALSO;300000;tt0182060;tr;Dünyayı Kurtaran Adam;Science Fiction;43;1982.0;0.0;0.0;0.09978
47088;The Extra Man;Released;01/08/2010;453079;108;FALSO;7000000;tt1361313;en;The Extra Man;Comedy;58;2010.0;0.0;0.0;0.06472557142857142
158426;Collision;Released;30/01/2013;467282;101;FALSO;7700000;tt1680123;en;Collision;Romance;59;2013.0;0.0;0.0;0.060685974025974025
214209;Hide and Seek;Released;14/08/2013;35461505;107;FALSO;1900000;tt3155654;ko;숨바꼭질;Thriller;63;2013.0;0.0;0.0;18.66395
36683;20th Century Boys 1: Beginning of the End;Released;19/08/2008;31244858;142;FALSO;20000000;tt1155705;ja;20世紀少年 －第1章－ 終わりの始まり;Science Fiction;66;2008.0;0.0;0.0;1.5622429
31418;Everybody Dies But Me;Released;23/10/2008;270934;80;FALSO;1500000;tt1227189;ru;Все умрут, а я останусь;Drama;64;2008.0;0.0;0.0;0.18062266666666665
14474;The Oh in Ohio;Released;30/03/2006;648183;88;FALSO;5000000;tt0422861;en;The Oh in Ohio;Comedy;55;2006.0;0.0;0.0;0.1296366
13197;10th & Wolf;Released;19/02/2006;143451;107;FALSO;8000000;tt0360323;en;10th & Wolf;Action;62;2006.0;0.0;0.0;0.017931375
14578;Outside Providence;Released;01/09/1999;7292175;96;FALSO;7000000;tt0125971;en;Outside Providence;Romance;64;1999.0;0.0;0.0;1.0417392857142858
21291;Dad;Released;27/10/1989;19738015;117;FALSO;19000000;tt0097142;en;Dad;Drama;63;1989.0;1.0;0.0;1.0388428947368422
14278;Murderball;Released;22/07/2005;1750211;88;FALSO;300000;tt0436613;en;Murderball;Documentary;77;2005.0;1.0;0.0;5.834036666666667
38336;Hipsters;Released;25/12/2008;17101695;130;FALSO;15000000;tt1239426;ru;Стиляги;Drama;71;2008.0;0.0;0.0;1.140113
25172;Komodo;Released;04/07/1999;207496;89;FALSO;10340000;tt0172669;en;Komodo;Adventure;42;1999.0;0.0;0.0;0.020067311411992264
376565;The Duelist;Released;29/09/2016;6101904;110;FALSO;12823507;tt5282006;ru;Дуэлянт;Adventure;63;2016.0;0.0;0.0;0.4758373820827641
473234;Arjun Reddy;Released;25/08/2017;8000000;187;FALSO;780000;tt7294534;te;అర్జున్ రెడ్డి;Romance;79;2017.0;0.0;0.0;10.256410256410257
111237;White Tiger;Released;03/05/2012;7200000;105;FALSO;11000000;tt2318405;ru;Белый тигр;Action;61;2012.0;0.0;0.0;0.6545454545454545
41843;Surviving Picasso;Released;04/09/1996;1985001;125;FALSO;16000000;tt0117791;en;Surviving Picasso;Drama;63;1996.0;0.0;0.0;0.1240625625
30666;Stepfather 2;Released;03/11/1989;1519796;93;FALSO;1500000;tt0098385;en;Stepfather 2;Horror;57;1989.0;0.0;0.0;1.0131973333333333
58333;Tanu Weds Manu;Released;25/02/2011;252000;119;FALSO;400000;tt1694542;hi;तनु वेड्स मनु;Romance;68;2011.0;0.0;0.0;0.63
4157;Heyy Babyy;Released;24/08/2007;2200000;150;FALSO;9400000;tt0806088;hi;हे बेबी;Comedy;61;2007.0;0.0;0.0;0.23404255319148937
54007;Star Kid;Released;13/11/1997;7000000;101;FALSO;12000000;tt0120478;en;Star Kid;Action;53;1997.0;0.0;0.0;0.5833333333333334
15208;Bathory: Countess of Blood;Released;10/07/2008;7005528;141;FALSO;17610801;tt0469640;en;Bathory;Drama;58;2008.0;0.0;0.0;0.3977972381835443
14443;The Garbage Pail Kids Movie;Released;22/08/1987;1576615;100;FALSO;1000000;tt0093072;en;The Garbage Pail Kids Movie;Adventure;27;1987.0;0.0;0.0;1.576615
45225;The Big Picture;Released;15/09/1989;117463;100;FALSO;5000000;tt0096926;en;The Big Picture;Comedy;62;1989.0;0.0;0.0;0.0234926
287767;Mardaani;Released;22/08/2014;7557761;113;FALSO;2121476;tt3495000;hi;Mardaani;Action;73;2014.0;0.0;0.0;3.5625012962673157
5048;Prospero's Books;Released;30/08/1991;1750301;120;FALSO;1738125;tt0102722;en;Prospero's Books;Fantasy;68;1991.0;0.0;0.0;1.0070052499101043
33081;Paheli;Released;24/06/2005;11000000;141;FALSO;4900000;tt0451850;hi;पहेली;Romance;64;2005.0;0.0;0.0;2.2448979591836733
36278;Top Dog;Released;28/04/1995;5093707;86;FALSO;6000000;tt0114697;en;Top Dog;Action;43;1995.0;0.0;0.0;0.8489511666666667
450766;The Forgiven;Released;09/03/2018;42213;115;FALSO;15000000;tt2249081;en;The Forgiven;Thriller;60;2018.0;0.0;0.0;0.0028142
21332;Quicksilver;Released;14/02/1986;7246979;105;FALSO;10000000;tt0091814;en;Quicksilver;Action;57;1986.0;0.0;0.0;0.7246979
54524;The Robber;Released;26/02/2010;208475;96;FALSO;3900000;tt1339161;de;Der Räuber;Drama;67;2010.0;0.0;0.0;0.053455128205128204
13317;The Aerial;Released;17/04/2007;114649;99;FALSO;1500000;tt0454065;es;La Antena;Science Fiction;73;2007.0;0.0;0.0;0.07643266666666666
515789;StarDog and TurboCat;Released;06/12/2019;585443;88;FALSO;2100000;tt7531096;en;StarDog and TurboCat;Animation;52;2019.0;0.0;0.0;0.27878238095238095
57209;Inadequate People;Released;12/12/2010;621262;106;FALSO;100000;tt1722450;ru;Неадекватные люди;Comedy;73;2010.0;0.0;0.0;6.21262
401252;The Queen of Spain;Released;25/11/2016;1236731;130;FALSO;11800000;tt2411144;es;La reina de España;Comedy;53;2016.0;0.0;0.0;0.10480771186440678
