match_id,date,odd_1,odd_2,surface,round,tournament_type,rank_diff,wins2meses_p1,wins2meses_p2,ratio_superficie_p1,ratio_superficie_p2,h2h,ratio_ronda_p1,ratio_ronda_p2,experiencia_p1,experiencia_p2,target,is_new_p1,is_new_p2
42171,2025-05-19,0.4516971279373368,0.5483028720626633,Clay,1st Round,WTA500,36.0,0.5,0.5,0.4782608695652174,0.43243243243243246,0.0,0.45901639344262296,0.5529411764705883,107,176,0,0,0
42172,2025-05-19,0.5483028720626633,0.4516971279373368,Clay,1st Round,WTA500,15.0,0.6666666666666666,0.6,0.6323529411764706,0.5272727272727272,0.5,0.6588235294117647,0.6090909090909091,254,273,1,0,0
42173,2025-05-19,0.5,0.5,Clay,1st Round,WTA500,-40.0,0.42857142857142855,0.375,0.34782608695652173,0.3829787234042553,1.0,0.425531914893617,0.45081967213114754,165,206,0,0,0
42174,2025-05-19,0.5,0.5,Clay,1st Round,WTA500,26.0,0.7,0.3333333333333333,0.5789473684210527,0.6147540983606558,0.0,0.6744186046511628,0.68125,101,485,1,0,0
42175,2025-05-20,0.4736842105263157,0.5263157894736842,Clay,2nd Round,WTA500,8.0,0.4,0.625,0.5,0.4895833333333333,1.0,0.5625,0.46534653465346537,62,378,0,0,0
42176,2025-05-20,0.8103727714748785,0.1896272285251215,Clay,2nd Round,WTA500,-30.0,0.4,0.3333333333333333,0.6956521739130435,0.36363636363636365,0.5,0.7411764705882353,0.4090909090909091,300,159,1,0,0
42177,2025-05-20,0.413265306122449,0.586734693877551,Clay,2nd Round,WTA500,86.0,0.5,0.3333333333333333,0.48484848484848486,0.5,0.5,0.5416666666666666,0.5441176470588235,95,231,0,0,0
42178,2025-05-21,0.413265306122449,0.586734693877551,Clay,2nd Round,WTA500,-14.0,0.4,0.5,0.5370370370370371,0.46153846153846156,0.5,0.5970149253731343,0.5238095238095238,229,85,1,0,0
42179,2025-05-21,0.238095238095238,0.7619047619047619,Clay,2nd Round,WTA500,56.0,0.375,0.5,0.3958333333333333,0.5,0.5,0.3508771929824561,0.6363636363636364,207,128,0,0,0
42180,2025-05-21,0.5483028720626633,0.4516971279373368,Clay,2nd Round,WTA500,3.0,0.7,0.7,0.6376811594202898,0.6,0.5,0.6438356164383562,0.59375,255,102,1,0,0
42181,2025-05-21,0.6818181818181818,0.3181818181818181,Clay,2nd Round,WTA500,-27.0,0.7647058823529411,0.5555555555555556,0.625,0.4473684210526316,1.0,0.8095238095238095,0.5370370370370371,328,177,0,0,0
42182,2025-05-22,0.7894736842105263,0.2105263157894736,Clay,Quarterfinals,WTA500,-21.0,0.6,0.625,0.7,0.4948453608247423,1.0,0.6341463414634146,0.4,301,379,1,0,0
42183,2025-05-22,0.7188160676532769,0.281183932346723,Clay,Quarterfinals,WTA500,-14.0,0.6,0.5,0.5135135135135135,0.5454545454545454,0.3333333333333333,0.5333333333333333,0.44,129,230,0,0,0
42184,2025-05-22,0.4516971279373368,0.5483028720626633,Clay,Quarterfinals,WTA500,9.0,0.5,1.0,0.5098039215686274,0.7183098591549296,1.0,0.7727272727272727,0.6538461538461539,232,217,1,0,0
42185,2025-05-23,0.238095238095238,0.7619047619047619,Clay,Semifinals,WTA500,11.0,0.5714285714285714,0.6666666666666666,0.5535714285714286,0.704225352112676,1.0,0.5,0.6551724137931034,231,302,0,0,0
42186,2025-05-23,0.3796526054590571,0.6203473945409429,Clay,Semifinals,WTA500,-27.0,0.5714285714285714,0.6666666666666666,0.5192307692307693,0.6428571428571429,1.0,0.5333333333333333,0.4,233,256,1,0,0
42187,2025-05-24,0.3436754176610979,0.6563245823389022,Clay,The Final,WTA500,7.0,0.625,0.7142857142857143,0.5283018867924528,0.7083333333333334,0.8,0.625,0.35294117647058826,234,303,0,0,0
42188,2025-05-25,0.7619047619047619,0.238095238095238,Clay,1st Round,GS,75.0,0.5,0.5,0.5,0.4,0.5,0.6666666666666666,0.45,5,39,1,1,0
42189,2025-05-25,0.0958408679927667,0.9041591320072332,Clay,1st Round,GS,62.0,0.3333333333333333,0.8,0.16666666666666666,0.6739130434782609,0.5,0.4,0.6842105263157895,25,578,0,0,0
42190,2025-05-25,0.4315245478036175,0.5684754521963824,Clay,1st Round,GS,-529.0,0.0,0.5,0.3829787234042553,0.6533333333333333,0.5,0.44537815126050423,0.7085714285714285,212,730,1,0,0
42191,2025-05-25,0.413265306122449,0.586734693877551,Clay,1st Round,GS,25.0,0.3333333333333333,0.0,0.5803571428571429,0.525,0.5,0.53125,0.3888888888888889,241,86,0,0,0
42192,2025-05-25,0.2982456140350877,0.7017543859649122,Clay,1st Round,GS,26.0,0.3333333333333333,0.7272727272727273,0.47368421052631576,0.696969696969697,0.5,0.625,0.5208333333333334,46,96,1,0,0
42193,2025-05-25,0.0509490509490509,0.949050949050949,Clay,1st Round,GS,85.0,0.5,0.875,0.43902439024390244,0.7289719626168224,0.0,0.43103448275862066,0.7297297297297297,96,456,0,0,0
42194,2025-05-25,0.413265306122449,0.586734693877551,Clay,1st Round,GS,12.0,0.25,0.4,0.2857142857142857,0.3333333333333333,0.5,0.5,0.1875,33,22,1,0,0
42195,2025-05-25,0.1458607095926412,0.8541392904073586,Clay,1st Round,GS,107.0,0.0,0.3333333333333333,0.0,0.4375,0.5,0.35714285714285715,0.4854368932038835,19,216,0,0,0
42196,2025-05-25,0.8415147265077139,0.158485273492286,Clay,1st Round,GS,-43.0,0.6,0.5,0.7111111111111111,0.5679012345679012,0.0,0.6666666666666666,0.6518518518518519,170,696,1,0,0
42197,2025-05-25,0.413265306122449,0.586734693877551,Clay,1st Round,GS,56.0,0.0,0.0,0.2727272727272727,0.5517241379310345,0.5,0.4090909090909091,0.45977011494252873,33,161,0,0,0
42198,2025-05-25,0.9041591320072332,0.0958408679927667,Clay,1st Round,GS,-244.0,0.6,0.0,0.625,0.4,0.5,0.6578947368421053,0.4,110,0,1,0,1
42199,2025-05-25,0.3796526054590571,0.6203473945409429,Clay,1st Round,GS,94.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.5,1.0,0.0,3,2,0,1,1
42200,2025-05-25,0.5684754521963824,0.4315245478036175,Clay,1st Round,GS,-43.0,0.4,0.2857142857142857,0.4264705882352941,0.3877551020408163,0.0,0.5287958115183246,0.45528455284552843,420,208,1,0,0
42201,2025-05-25,0.4736842105263157,0.5263157894736842,Clay,1st Round,GS,-55.0,0.0,0.5,0.2857142857142857,0.5,0.5,0.35135135135135137,1.0,54,8,0,0,1
42202,2025-05-25,0.6025316455696202,0.3974683544303797,Clay,1st Round,GS,7.0,0.6666666666666666,0.25,0.6444444444444445,0.5111111111111111,0.5,0.5,0.6857142857142857,73,184,1,0,0
42203,2025-05-25,0.074074074074074,0.925925925925926,Clay,1st Round,GS,83.0,0.0,0.7857142857142857,0.2222222222222222,0.5454545454545454,0.0,0.4166666666666667,0.5368421052631579,86,238,0,0,0
42204,2025-05-25,0.5483028720626633,0.4516971279373368,Clay,1st Round,GS,8.0,0.7142857142857143,0.42857142857142855,0.6363636363636364,0.4583333333333333,0.5,0.6262626262626263,0.6923076923076923,234,108,1,0,0
42205,2025-05-25,0.8103727714748785,0.1896272285251215,Clay,1st Round,GS,-163.0,0.75,0.0,0.5,0.5,0.5,0.6136363636363636,0.1111111111111111,206,12,0,0,0
42206,2025-05-26,0.2105263157894736,0.7894736842105263,Clay,1st Round,GS,59.0,0.6,0.5454545454545454,0.4666666666666667,0.5,0.5,0.52,0.6470588235294118,41,130,1,0,0
42207,2025-05-26,0.5684754521963824,0.4315245478036175,Clay,1st Round,GS,67.0,0.0,0.75,0.42857142857142855,0.5,0.5,0.3728813559322034,0.3333333333333333,93,22,0,0,0
42208,2025-05-26,0.7801801801801801,0.2198198198198198,Clay,1st Round,GS,-18.0,0.5555555555555556,0.0,0.5952380952380952,0.3181818181818182,0.5,0.6379310344827587,0.37209302325581395,308,133,1,0,0
42209,2025-05-26,0.2708333333333333,0.7291666666666667,Clay,1st Round,GS,2.0,0.25,0.5555555555555556,0.34782608695652173,0.5714285714285714,1.0,0.5113636363636364,0.6818181818181818,160,103,0,0,0
42210,2025-05-26,0.9128630705394192,0.0871369294605809,Clay,1st Round,GS,-191.0,0.75,0.6666666666666666,0.7123287671232876,0.5384615384615384,0.5,0.821917808219178,0.4444444444444444,304,19,1,0,0
42211,2025-05-26,0.0571270105379922,0.9428729894620076,Clay,1st Round,GS,37.0,0.4,0.6,0.47619047619047616,0.8773584905660378,0.0,0.5666666666666667,0.8780487804878049,63,320,0,0,0
42212,2025-05-26,0.6368038740920097,0.3631961259079903,Clay,1st Round,GS,-66.0,0.5555555555555556,0.0,0.5185185185185185,0.5454545454545454,1.0,0.5842696629213483,0.26153846153846155,235,98,1,0,0
42213,2025-05-26,0.7188160676532769,0.281183932346723,Clay,1st Round,GS,-22.0,0.4,0.3333333333333333,0.47058823529411764,0.42857142857142855,0.5,0.5098039215686274,0.38095238095238093,96,33,0,0,0
42214,2025-05-26,0.7017543859649122,0.2982456140350877,Clay,1st Round,GS,-6.0,0.6363636363636364,0.0,0.5945945945945946,0.2,0.5,0.5660377358490566,0.5757575757575758,110,62,1,0,0
42215,2025-05-26,0.5483028720626633,0.4516971279373368,Clay,1st Round,GS,39.0,0.6,0.0,0.5636363636363636,0.7083333333333334,0.5,0.71,0.75,292,218,0,0,0
42216,2025-05-26,0.9357454772301934,0.0642545227698066,Clay,1st Round,GS,-111.0,0.6666666666666666,0.0,0.6338028169014085,0.5,0.5,0.6627906976744186,0.5454545454545454,257,40,1,0,0
42217,2025-05-26,0.4516971279373368,0.5483028720626633,Clay,1st Round,GS,61.0,0.0,0.25,0.5961538461538461,0.569620253164557,0.25,0.6289592760180995,0.46218487394957986,583,211,0,0,0
42218,2025-05-26,0.2982456140350877,0.7017543859649122,Clay,1st Round,GS,18.0,0.625,0.7142857142857143,0.48314606741573035,0.7142857142857143,0.5,0.5531914893617021,0.6363636363636364,350,23,1,0,0
42219,2025-05-26,0.3181818181818181,0.6818181818181818,Clay,1st Round,GS,46.0,0.0,0.3333333333333333,0.5225225225225225,0.6097560975609756,0.2,0.49767441860465117,0.6770186335403726,403,486,0,0,0
42220,2025-05-26,0.6818181818181818,0.3181818181818181,Clay,1st Round,GS,-193.0,0.3333333333333333,0.0,0.3333333333333333,0.2,0.5,0.5806451612903226,0.25,128,5,1,0,1
42221,2025-05-26,0.413265306122449,0.586734693877551,Clay,1st Round,GS,-36.0,0.0,0.6666666666666666,0.0,0.5135135135135135,0.5,0.4166666666666667,0.4727272727272727,44,95,0,0,0
42222,2025-05-26,0.8103727714748785,0.1896272285251215,Clay,1st Round,GS,-37.0,0.75,0.25,0.5757575757575758,0.14285714285714285,0.5,0.6103896103896104,0.3888888888888889,439,34,1,0,0
42223,2025-05-26,0.2105263157894736,0.7894736842105263,Clay,1st Round,GS,64.0,0.5,0.0,0.43333333333333335,0.5272727272727272,0.5,0.43373493975903615,0.6119402985074627,273,206,0,0,0
42224,2025-05-26,0.7619047619047619,0.238095238095238,Clay,1st Round,GS,-37.0,0.7272727272727273,0.2857142857142857,0.4827586206896552,0.4888888888888889,0.5,0.6370370370370371,0.44,345,137,1,0,0
42225,2025-05-26,0.6818181818181818,0.3181818181818181,Clay,1st Round,GS,-43.0,0.75,0.3333333333333333,0.6909090909090909,0.4019607843137255,1.0,0.6031746031746031,0.38311688311688313,136,236,0,0,0
42226,2025-05-26,0.9041591320072332,0.0958408679927667,Clay,1st Round,GS,-129.0,0.625,0.0,0.6230769230769231,0.4666666666666667,0.5,0.7346938775510204,0.48717948717948717,493,74,1,0,0
42227,2025-05-26,0.413265306122449,0.586734693877551,Clay,1st Round,GS,10.0,0.5,0.2,0.4897959183673469,0.46153846153846156,0.5,0.5473684210526316,0.6538461538461539,380,116,0,0,0
42228,2025-05-26,0.6025316455696202,0.3974683544303797,Clay,1st Round,GS,-10.0,0.42857142857142855,0.0,0.4583333333333333,0.09090909090909091,0.0,0.45161290322580644,0.4393939393939394,108,111,1,0,0
42229,2025-05-26,0.5263157894736842,0.4736842105263157,Clay,1st Round,GS,15.0,0.0,0.2,0.4482758620689655,0.46938775510204084,0.5,0.5428571428571428,0.45588235294117646,123,122,0,0,0
42230,2025-05-27,0.9128630705394192,0.0871369294605809,Clay,1st Round,GS,-92.0,0.6666666666666666,0.3333333333333333,0.7297297297297297,0.3333333333333333,0.5,0.7777777777777778,0.4915254237288136,101,95,1,0,0
42231,2025-05-27,0.5483028720626633,0.4516971279373368,Clay,1st Round,GS,-47.0,0.5,0.5555555555555556,0.543859649122807,0.5,0.5,0.5555555555555556,0.631578947368421,232,67,0,0,0
42232,2025-05-27,0.281183932346723,0.7188160676532769,Clay,1st Round,GS,135.0,0.0,0.6666666666666666,0.2571428571428571,0.6363636363636364,0.5,0.375,0.42424242424242425,178,52,1,0,0
42233,2025-05-27,0.3181818181818181,0.6818181818181818,Clay,1st Round,GS,51.0,0.0,0.0,0.4,0.6376811594202898,0.5,0.42857142857142855,0.6363636363636364,12,236,0,0,0
42234,2025-05-27,0.925925925925926,0.074074074074074,Clay,1st Round,GS,-1065.0,0.3333333333333333,0.0,0.696969696969697,0.4883720930232558,1.0,0.8315217391304348,0.52,737,420,1,0,0
42235,2025-05-27,0.281183932346723,0.7188160676532769,Clay,1st Round,GS,42.0,0.42857142857142855,0.6,0.37254901960784315,0.5178571428571429,0.5,0.5,0.6036036036036037,169,274,0,0,0
42236,2025-05-27,0.3181818181818181,0.6818181818181818,Clay,1st Round,GS,73.0,0.3333333333333333,0.0,0.5869565217391305,0.6,0.0,0.5384615384615384,0.6222222222222222,167,92,1,0,0
42237,2025-05-27,0.0571270105379922,0.9428729894620076,Clay,1st Round,GS,89.0,0.0,0.7857142857142857,0.0,0.7215189873417721,0.5,0.21052631578947367,0.847457627118644,26,298,0,0,0
42238,2025-05-27,0.7017543859649122,0.2982456140350877,Clay,1st Round,GS,53.0,0.0,0.0,0.4,0.4,0.5,0.4,0.25,0,57,1,1,0
42239,2025-05-27,0.3796526054590571,0.6203473945409429,Clay,1st Round,GS,34.0,0.5714285714285714,0.42857142857142855,0.5,0.42857142857142855,0.0,0.6,0.4375,40,86,0,0,0
42240,2025-05-27,0.2105263157894736,0.7894736842105263,Clay,1st Round,GS,48.0,0.0,0.5,0.18181818181818182,0.5963302752293578,0.5,0.2,0.5555555555555556,18,397,1,0,0
42241,2025-05-27,0.1896272285251215,0.8103727714748785,Clay,1st Round,GS,85.0,0.0,0.6666666666666666,0.25,0.6153846153846154,0.5,0.5,0.6527777777777778,10,329,0,0,0
42242,2025-05-27,0.2982456140350877,0.7017543859649122,Clay,1st Round,GS,-10.0,0.42857142857142855,0.0,0.3404255319148936,0.6818181818181818,0.0,0.42105263157894735,0.6521739130434783,166,349,1,0,0
42243,2025-05-27,0.4516971279373368,0.5483028720626633,Clay,1st Round,GS,46.0,0.0,0.4,0.25,0.4,0.5,0.43333333333333335,0.38461538461538464,46,23,0,0,0
42244,2025-05-27,0.2198198198198198,0.7801801801801801,Clay,1st Round,GS,337.0,0.5,0.6,0.5,0.6448598130841121,0.5,1.0,0.7034482758620689,2,434,1,1,0
42245,2025-05-27,0.4516971279373368,0.5483028720626633,Clay,1st Round,GS,72.0,0.5,0.5555555555555556,0.35294117647058826,0.5714285714285714,0.5,0.35,0.5510204081632653,28,98,0,0,0
42246,2025-05-27,0.6025316455696202,0.3974683544303797,Clay,1st Round,GS,-79.0,0.2,0.0,0.5611510791366906,0.4,0.5,0.6135265700483091,0.0,452,1,1,0,1
42247,2025-05-27,0.7188160676532769,0.281183932346723,Clay,1st Round,GS,-110.0,0.5714285714285714,0.0,0.4090909090909091,0.4,0.5,0.40350877192982454,0.4,86,0,0,0,1
42248,2025-05-27,0.4315245478036175,0.5684754521963824,Clay,1st Round,GS,19.0,0.6666666666666666,0.625,0.47619047619047616,0.46153846153846156,0.5,0.5142857142857142,0.5581395348837209,218,178,1,0,0
42249,2025-05-27,0.8810572687224669,0.118942731277533,Clay,1st Round,GS,-39.0,0.0,0.2,0.6666666666666666,0.35,0.5,0.7258064516129032,0.4,186,79,0,0,0
42250,2025-05-28,0.9357454772301934,0.0642545227698066,Clay,2nd Round,GS,-78.0,0.7,0.4,0.717391304347826,0.3333333333333333,0.5,0.6222222222222222,0.3333333333333333,171,34,1,0,0
42251,2025-05-28,0.1716867469879518,0.8283132530120482,Clay,2nd Round,GS,62.0,0.5,0.6,0.3958333333333333,0.5932203389830508,0.0,0.4,0.5833333333333334,213,199,0,0,0
42252,2025-05-28,0.6203473945409429,0.3796526054590571,Clay,2nd Round,GS,61.0,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.5,0.5,0.0,0.38461538461538464,6,47,1,1,0
42253,2025-05-28,0.118942731277533,0.8810572687224669,Clay,2nd Round,GS,67.0,0.6666666666666666,0.8461538461538461,0.4888888888888889,0.550561797752809,0.5,0.36633663366336633,0.6290322580645161,351,239,0,0,0
42254,2025-05-28,0.8541392904073586,0.1458607095926412,Clay,2nd Round,GS,-68.0,0.8666666666666667,0.5,0.6762589928057554,0.5365853658536586,0.5,0.6832298136645962,0.42857142857142855,579,87,1,0,0
42255,2025-05-28,0.586734693877551,0.413265306122449,Clay,2nd Round,GS,-64.0,0.5,0.4,0.43478260869565216,0.575,0.0,0.4796747967479675,0.42105263157894735,421,212,0,0,0
42256,2025-05-28,0.2559523809523809,0.744047619047619,Clay,2nd Round,GS,44.0,0.8,0.75,0.5714285714285714,0.6417910447761194,0.5,0.75,0.5882352941176471,23,235,1,0,0
42257,2025-05-28,0.1896272285251215,0.8103727714748785,Clay,2nd Round,GS,72.0,0.5,0.3333333333333333,0.4077669902912621,0.48148148148148145,0.5,0.3050847457627119,0.4857142857142857,237,117,0,0,0
42258,2025-05-28,0.8641975308641975,0.1358024691358024,Clay,2nd Round,GS,-36.0,0.7,0.6666666666666666,0.8785046728971962,0.5909090909090909,1.0,0.8831168831168831,0.5757575757575758,321,104,1,0,0
42259,2025-05-28,0.5684754521963824,0.4315245478036175,Clay,2nd Round,GS,20.0,0.7,0.7,0.6388888888888888,0.6521739130434783,0.5,0.6486486486486487,0.5882352941176471,258,74,0,0,0
42260,2025-05-28,0.5684754521963824,0.4315245478036175,Clay,2nd Round,GS,-128.0,0.6666666666666666,1.0,0.6052631578947368,0.5714285714285714,0.5,0.48484848484848486,1.0,111,13,1,0,0
42261,2025-05-28,0.1896272285251215,0.8103727714748785,Clay,2nd Round,GS,132.0,1.0,0.6,0.5,0.5272727272727272,0.5,0.4,0.5507246376811594,3,236,0,1,0
42262,2025-05-28,0.744047619047619,0.2559523809523809,Clay,2nd Round,GS,-46.0,0.7777777777777778,0.5,0.58,0.48,0.5,0.5905511811023622,0.35714285714285715,440,109,1,0,0
42263,2025-05-28,0.0463215258855585,0.9536784741144416,Clay,2nd Round,GS,96.0,0.25,0.8666666666666667,0.559322033898305,0.7314814814814815,0.0,0.45,0.8,162,457,0,0,0
42264,2025-05-28,0.3436754176610979,0.6563245823389022,Clay,2nd Round,GS,36.0,0.5,0.6363636363636364,0.4489795918367347,0.6363636363636364,0.0,0.5689655172413793,0.6451612903225806,217,111,1,0,0
42265,2025-05-28,0.118942731277533,0.8810572687224669,Clay,2nd Round,GS,118.0,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.7162162162162162,0.0,0.0,0.7441860465116279,9,305,0,1,0
42266,2025-05-29,0.8541392904073586,0.1458607095926412,Clay,2nd Round,GS,-29.0,0.7,0.5,0.7368421052631579,0.4666666666666667,0.0,0.7037037037037037,0.5,102,87,1,0,0
42267,2025-05-29,0.3436754176610979,0.6563245823389022,Clay,2nd Round,GS,-70.0,0.5,1.0,0.3541666666666667,0.6428571428571429,0.0,0.30612244897959184,0.6666666666666666,167,237,0,0,0
42268,2025-05-29,0.6563245823389022,0.3436754176610979,Clay,2nd Round,GS,-9.0,0.7,0.5,0.4883720930232558,0.5,0.5,0.5892857142857143,0.6,219,24,1,0,0
42269,2025-05-29,0.2198198198198198,0.7801801801801801,Clay,2nd Round,GS,52.0,0.6,0.6428571428571429,0.6,0.6212121212121212,0.5,0.4642857142857143,0.8,99,330,0,0,0
42270,2025-05-29,0.7894736842105263,0.2105263157894736,Clay,2nd Round,GS,-126.0,0.6,0.5,0.5217391304347826,0.2777777777777778,0.5,0.20833333333333334,0.28205128205128205,68,179,1,0,0
42271,2025-05-29,0.2105263157894736,0.7894736842105263,Clay,2nd Round,GS,69.0,0.3333333333333333,0.75,0.48,0.48863636363636365,0.5,0.38235294117647056,0.5045871559633027,123,346,0,0,0
42272,2025-05-29,0.6818181818181818,0.3181818181818181,Clay,2nd Round,GS,-47.0,0.6363636363636364,0.5,0.5,0.5,0.5,0.4166666666666667,0.42857142857142855,42,34,1,0,0
42273,2025-05-29,0.2982456140350877,0.7017543859649122,Clay,2nd Round,GS,144.0,1.0,0.3333333333333333,1.0,0.5642857142857143,0.5,0.4,0.4413793103448276,1,453,0,1,0
42274,2025-05-29,0.6368038740920097,0.3631961259079903,Clay,2nd Round,GS,31.0,0.6,0.5,0.6,0.5357142857142857,0.75,0.6086956521739131,0.5576923076923077,309,207,1,0,0
42275,2025-05-29,0.074074074074074,0.925925925925926,Clay,2nd Round,GS,170.0,1.0,0.8,1.0,0.725,0.5,0.4,0.7654320987654321,1,299,0,1,0
42276,2025-05-29,0.7619047619047619,0.238095238095238,Clay,2nd Round,GS,-70.0,0.5,0.7142857142857143,0.7123287671232876,0.5263157894736842,0.5,0.703125,0.32,219,96,1,0,0
42277,2025-05-29,0.1716867469879518,0.8283132530120482,Clay,2nd Round,GS,30.0,0.5,0.6666666666666666,0.4,0.6259541984732825,0.5,0.4594594594594595,0.6351351351351351,129,494,0,0,0
42278,2025-05-29,0.5263157894736842,0.4736842105263157,Clay,2nd Round,GS,248.0,0.6666666666666666,0.5,0.6666666666666666,0.5957446808510638,0.5,0.0,0.41509433962264153,3,168,1,1,0
42279,2025-05-29,0.3796526054590571,0.6203473945409429,Clay,2nd Round,GS,-86.0,0.3333333333333333,0.5,0.38095238095238093,0.25,0.5,0.3,0.0,80,19,0,0,0
42280,2025-05-29,0.6563245823389022,0.3436754176610979,Clay,2nd Round,GS,-45.0,0.6363636363636364,0.5,0.5263157894736842,0.6987951807228916,0.3333333333333333,0.5394736842105263,0.7828282828282829,275,738,1,0,0
42281,2025-05-29,0.2198198198198198,0.7801801801801801,Clay,2nd Round,GS,83.0,0.6666666666666666,0.42857142857142855,0.4666666666666667,0.6129032258064516,0.5,0.3333333333333333,0.6326530612244898,25,487,0,0,0
42282,2025-05-30,0.7894736842105263,0.2105263157894736,Clay,3rd Round,GS,-113.0,0.7272727272727273,0.75,0.723404255319149,0.75,0.5,0.6363636363636364,0.4,172,7,1,0,1
42283,2025-05-30,0.3974683544303797,0.6025316455696202,Clay,3rd Round,GS,6.0,0.42857142857142855,0.6666666666666666,0.5,0.6,0.5,0.3333333333333333,0.6842105263157895,118,200,0,0,0
42284,2025-05-30,0.8810572687224669,0.118942731277533,Clay,3rd Round,GS,-33.0,0.8666666666666667,0.7272727272727273,0.7339449541284404,0.6595744680851063,0.5,0.746031746031746,0.6666666666666666,458,75,1,0,0
42285,2025-05-30,0.413265306122449,0.586734693877551,Clay,3rd Round,GS,30.0,0.6,0.6363636363636364,0.46,0.5357142857142857,0.5,0.17647058823529413,0.47619047619047616,218,237,0,0,0
42286,2025-05-30,0.9428729894620076,0.0571270105379922,Clay,3rd Round,GS,-55.0,0.7272727272727273,0.6923076923076923,0.8796296296296297,0.6153846153846154,0.5,0.7777777777777778,0.14285714285714285,322,112,1,0,0
42287,2025-05-30,0.3436754176610979,0.6563245823389022,Clay,3rd Round,GS,10.0,0.8,0.8,0.5841584158415841,0.72,0.4,0.43137254901960786,0.6666666666666666,441,306,0,0,0
42288,2025-05-30,0.893743793445879,0.1062562065541211,Clay,3rd Round,GS,-77.0,0.8571428571428571,0.8333333333333334,0.5555555555555556,0.625,0.5,0.45454545454545453,1.0,240,24,1,0,0
42289,2025-05-30,0.1458607095926412,0.8541392904073586,Clay,3rd Round,GS,69.0,0.5,0.875,0.5802469135802469,0.6785714285714286,0.5,0.2,0.6710526315789473,213,580,0,0,0
42290,2025-05-31,0.8415147265077139,0.158485273492286,Clay,3rd Round,GS,-25.0,0.7272727272727273,0.42857142857142855,0.7435897435897436,0.5673758865248227,0.5,0.8235294117647058,0.3333333333333333,103,454,1,0,0
42291,2025-05-31,0.6368038740920097,0.3631961259079903,Clay,3rd Round,GS,-7.0,0.6666666666666666,0.5,0.7162162162162162,0.616,0.6,0.7333333333333333,0.43548387096774194,220,488,0,0,0
42292,2025-05-31,0.6563245823389022,0.3436754176610979,Clay,3rd Round,GS,-93.0,0.7142857142857143,1.0,0.6268656716417911,0.647887323943662,0.0,0.6181818181818182,0.7777777777777778,331,238,1,0,0
42293,2025-05-31,0.3436754176610979,0.6563245823389022,Clay,3rd Round,GS,-223.0,0.6666666666666666,0.75,0.3076923076923077,0.75,0.5,0.4,0.4,20,4,0,0,1
42294,2025-05-31,0.6563245823389022,0.3436754176610979,Clay,3rd Round,GS,-26.0,0.7692307692307693,0.6363636363636364,0.4943820224719101,0.6046511627906976,0.5,0.42857142857142855,0.32142857142857145,347,310,1,0,0
42295,2025-05-31,0.5,0.5,Clay,3rd Round,GS,-2.0,0.6666666666666666,0.6363636363636364,0.5294117647058824,0.5416666666666666,0.5,0.0,0.0,43,69,0,0,0
42296,2025-05-31,0.6818181818181818,0.3181818181818181,Clay,3rd Round,GS,-22.0,0.7,0.6666666666666666,0.6287878787878788,0.5344827586206896,0.75,0.6567164179104478,0.4,495,276,1,0,0
42297,2025-05-31,0.1358024691358024,0.8641975308641975,Clay,3rd Round,GS,45.0,0.7272727272727273,0.8125,0.5,0.7283950617283951,1.0,0.47058823529411764,0.7777777777777778,220,300,0,0,0
42298,2025-06-01,0.4516971279373368,0.5483028720626633,Clay,4th Round,GS,10.0,0.8823529411764706,0.8666666666666667,0.6808510638297872,0.5604395604395604,1.0,0.5806451612903226,0.375,581,241,1,0,0
42299,2025-06-01,0.2708333333333333,0.7291666666666667,Clay,4th Round,GS,11.0,0.6666666666666666,0.75,0.543859649122807,0.7291666666666666,0.6,0.16666666666666666,0.8181818181818182,238,173,0,0,0
42300,2025-06-01,0.6563245823389022,0.3436754176610979,Clay,4th Round,GS,-6.0,0.75,0.8181818181818182,0.8807339449541285,0.7236842105263158,0.5,0.6896551724137931,0.7692307692307693,323,307,1,0,0
42301,2025-06-01,0.2105263157894736,0.7894736842105263,Clay,4th Round,GS,15.0,0.7142857142857143,0.875,0.6065573770491803,0.7363636363636363,0.7142857142857143,0.2222222222222222,0.8148148148148148,201,459,0,0,0
42302,2025-06-02,0.7291666666666667,0.2708333333333333,Clay,4th Round,GS,-18.0,0.8235294117647058,0.7857142857142857,0.7317073170731707,0.5,0.75,0.5416666666666666,0.25,301,348,1,0,0
42303,2025-06-02,0.2105263157894736,0.7894736842105263,Clay,4th Round,GS,11.0,0.5555555555555556,0.75,0.6190476190476191,0.75,1.0,0.38461538461538464,0.6,489,104,0,0,0
42304,2025-06-02,0.1896272285251215,0.8103727714748785,Clay,4th Round,GS,358.0,0.8,0.7333333333333333,0.8,0.6323529411764706,0.5,0.4,0.7058823529411765,5,332,1,1,0
42305,2025-06-02,0.2198198198198198,0.7801801801801801,Clay,4th Round,GS,62.0,0.6363636363636364,0.7,0.56,0.631578947368421,0.3333333333333333,0.4,0.5666666666666667,70,496,0,0,0
42306,2025-06-03,0.7188160676532769,0.281183932346723,Clay,Quarterfinals,GS,-6.0,0.8823529411764706,0.75,0.7387387387387387,0.7346938775510204,0.8571428571428571,0.676056338028169,0.55,460,174,1,0,0
